buid,dt,status,objective,campaign_id
7075,2025-03-20,PAUSED,WEBSITE_TRAFFIC,120217410497670641
5967,2025-03-19,PAUSED,SALES,120220163330660566
8860,2025-03-19,PAUSED,SALES,120216290386550068
5967,2025-03-19,PAUSED,SALES,120220163254450566
9004,2025-03-19,PAUSED,SALES,120217924792820240
5967,2025-03-19,PAUSED,SALES,120220163181620566
8737,2025-03-19,PAUSED,SALES,120218672264700694
9008,2025-03-19,ARCHIVED,SALES,120219175268340530
5967,2025-03-19,PAUSED,SALES,120218841465390626
8843,2025-03-19,LIVE,WEBSITE_TRAFFIC,120219138056590734
5967,2025-03-19,PAUSED,SALES,120218840236820626
9008,2025-03-19,ARCHIVED,SALES,120219169338140530
7028,2025-03-19,ARCHIVED,WEBSITE_TRAFFIC,120218696228980256
7028,2025-03-19,LIVE,WEBSITE_TRAFFIC,120218700241790256
8759,2025-03-19,PAUSED,LEADS,120221093751520514
7144,2025-03-19,PAUSED,REACH,120219627268150085
8858,2025-03-19,PAUSED,BRAND_AWARENESS,120219467544010101
8860,2025-03-18,PAUSED,REACH,120216255326840068
7028,2025-03-18,ARCHIVED,WEBSITE_TRAFFIC,120218668190290256
8860,2025-03-18,PAUSED,WEBSITE_TRAFFIC,120216255578120068
5967,2025-03-18,PAUSED,SALES,120220108986080566
5967,2025-03-18,PAUSED,SALES,120218777851660626
5967,2025-03-18,PAUSED,SALES,120220107653910566
5967,2025-03-18,PAUSED,SALES,120220106471180566
8510,2025-03-18,PAUSED,BRAND_AWARENESS,120217901051730232
354,2025-03-18,LIVE,APP_ENGAGEMENT,23845933827450794
354,2025-03-18,LIVE,REACH,23845933666910794
354,2025-03-18,LIVE,REACH,23845933652130794
8633,2025-03-18,PAUSED,SALES,120221014177410155
8430,2025-03-17,PAUSED,SALES,120216255003660094
8527,2025-03-17,PAUSED,SALES,120218049540490060
8860,2025-03-17,PAUSED,SALES,120216216080870068
8728,2025-03-17,PAUSED,LEAD_GEN,120218496619220084
8737,2025-03-17,PAUSED,SALES,120218591621470694
8858,2025-03-17,PAUSED,SALES,120219305232150101
8527,2025-03-17,PAUSED,SALES,120218049494910060
8759,2025-03-17,PAUSED,WEBSITE_TRAFFIC,120220943486020514
8430,2025-03-16,PAUSED,SALES,120216217340190094
6553,2025-03-16,PAUSED,SALES,120218305618890435
5967,2025-03-16,PAUSED,SALES,120218698230070626
6553,2025-03-15,PAUSED,SALES,120218258059440435
7028,2025-03-15,ARCHIVED,WEBSITE_TRAFFIC,120218555083280256
6553,2025-03-15,PAUSED,SALES,120218258377010435
8633,2025-03-15,PAUSED,LIKES,120220886970670155
8633,2025-03-15,PAUSED,SALES,120220886922670155
8472,2025-03-14,PAUSED,POST_ENGAGEMENT,120219843432550437
6553,2025-03-14,PAUSED,SALES,120218196297920435
8472,2025-03-14,PAUSED,POST_ENGAGEMENT,120219843333140437
6005,2025-03-14,LIVE,SALES,120216416163570570
8065,2025-03-14,PAUSED,LEAD_GEN,120217020914960576
6553,2025-03-14,PAUSED,SALES,120218199734700435
6553,2025-03-14,PAUSED,SALES,120218194208200435
